Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
6/1/2017,Bendigo,1.1,13.5,0.2,NA,NA,SE,28,SSW,S,7,15,76,56,1036.9,1034.9,2,NA,9.5,13,No,No
6/1/2017,Sale,7.4,13.6,0.2,NA,NA,NA,NA,WNW,W,13,17,87,63,1036.4,1034.9,NA,NA,9.4,13.3,No,No
6/1/2017,MelbourneAirport,6.6,12.8,0,1,0,SSW,24,WSW,SSW,9,13,85,56,1037.5,1036,7,7,9.4,12.3,No,No
6/1/2017,Melbourne,7.9,13.9,0.4,1,0,SSW,20,S,SSW,6,9,82,57,1037.5,1035.8,7,7,10.5,13.6,No,No
6/1/2017,Mildura,-0.1,14.7,0,1.4,7.8,SE,31,SSE,SE,6,13,90,45,1037.7,1035.3,0,0,4.5,14.3,No,No
6/1/2017,Nhil,0.1,13.2,0,NA,NA,SE,20,SSE,ESE,6,7,96,57,1038.4,1036.3,NA,NA,3.9,12.3,No,No
6/1/2017,Portland,7.5,13.7,0.2,NA,NA,N,46,N,W,7,11,86,61,1038.5,1036.3,7,7,8.9,12.9,No,No
6/1/2017,Watsonia,5.6,13.1,0.2,1,0,SSW,19,NA,SW,0,9,100,65,1037.6,1035.8,7,7,7.7,12.8,No,No
6/1/2017,Dartmoor,5,14,0,NA,NA,N,17,WNW,N,4,4,98,66,1038.8,1036.5,NA,NA,7.2,13,No,No
6/1/2017,Brisbane,10.4,21.7,0,5.4,9.4,SSE,31,SW,S,7,7,54,43,1028.3,1025.6,1,2,14.8,21,No,No
6/1/2017,Cairns,21.6,26.1,0,NA,NA,SE,57,SSE,SSE,33,41,70,66,1019.1,1017.1,8,6,24.2,24.2,No,No
6/1/2017,GoldCoast,11.9,20.7,0,NA,NA,SSE,50,SSW,S,22,33,52,47,1027.4,1025.9,NA,NA,16.5,19.5,No,No
6/1/2017,Townsville,18.6,23.4,0,NA,NA,ESE,37,SSW,SSE,17,13,49,45,1022,1019.8,8,8,21.9,23.3,No,No
6/1/2017,Adelaide,2.9,15.4,0,NA,NA,ENE,17,ENE,SW,9,9,58,48,1037.7,1035.5,NA,NA,10.1,14.5,No,No
6/1/2017,MountGambier,1.6,14,0,NA,NA,NA,NA,NA,N,0,9,98,62,1039,1036.7,NA,4,7.3,13.1,No,NA
6/1/2017,Nuriootpa,-0.3,13.5,0,1.4,9.4,NE,30,E,ENE,13,9,72,45,1036.9,1035.4,0,NA,6.8,12.8,No,No
6/1/2017,Woomera,3.4,16.6,0,3.8,NA,S,20,E,SE,13,4,55,30,1035.8,1033.6,0,NA,8.1,15.6,No,No
6/1/2017,Albany,10.5,22.1,0,NA,NA,NA,NA,SW,NA,4,NA,86,NA,1021.3,1019.9,0,NA,11.6,NA,No,No
6/1/2017,Witchcliffe,10.5,21.3,0.4,NA,NA,NW,35,NNW,WNW,6,13,99,60,1021.5,1020.2,NA,NA,15.3,20.5,No,No
6/1/2017,PearceRAAF,6,23.6,0,NA,7.7,SSW,24,ESE,SSW,7,15,92,54,1022.3,1021.4,NA,NA,11.2,23,No,No
6/1/2017,PerthAirport,7.4,23.3,0,2.4,7.7,SW,24,N,SW,9,15,80,55,1022.1,1021.4,7,2,12.1,22.5,No,No
6/1/2017,Perth,8.2,22.8,0,2.4,7.7,WSW,20,WNW,SW,6,9,94,60,1022.1,1021.5,7,2,11.7,22,No,No
6/1/2017,SalmonGums,6.5,27.4,0,NA,NA,WNW,41,N,NW,19,20,45,22,NA,NA,NA,NA,18.4,27.1,No,No
6/1/2017,Walpole,12.6,22,0.2,NA,NA,NW,39,NA,WNW,0,6,88,67,1020.7,1019.3,NA,NA,16,21.2,No,No
6/1/2017,Hobart,6.5,14.6,0,1.6,5.1,N,41,SW,ENE,9,17,75,54,1032.3,1030.1,6,6,7.8,13.8,No,No
6/1/2017,Launceston,0.2,15.4,0,NA,NA,ENE,9,E,NNW,2,2,98,52,NA,NA,8,2,2.7,15,No,No
6/1/2017,AliceSprings,1.2,18.7,0,NA,NA,ESE,39,ESE,ESE,15,22,54,22,1029.6,1026.8,NA,NA,9.7,17.7,No,No
6/1/2017,Darwin,21.9,31.6,0,10,9.9,ESE,43,SE,SE,22,22,25,18,1015.8,1012,7,4,23.5,31.3,No,No
6/1/2017,Katherine,17.6,28.6,0,8,NA,ESE,39,SE,ESE,20,22,31,NA,1018.5,1014.7,8,NA,20.6,NA,No,No
6/1/2017,Uluru,5.6,19.4,0,NA,NA,E,43,E,ESE,22,24,61,22,1029.6,1027.1,NA,NA,9.7,18.3,No,No
6/2/2017,Albury,-0.8,14.1,0.2,NA,NA,WSW,17,NA,SW,0,7,90,54,1036.8,1033.7,NA,NA,3.2,13.6,No,No
6/2/2017,BadgerysCreek,5.7,17.9,0,NA,NA,SW,35,SW,SSW,17,13,61,48,1033.1,1031,NA,NA,11.9,16.9,No,No
6/2/2017,Cobar,0.8,17.6,0,NA,NA,ESE,20,SSE,SSW,7,9,72,29,1034.8,1031.3,NA,NA,6.1,17.4,No,No
6/2/2017,CoffsHarbour,12.4,20.3,0,NA,NA,SSW,46,SW,SSW,24,22,57,49,1029.8,1027.1,NA,1,16.9,19.3,No,No
6/2/2017,Moree,3.9,19.6,0,NA,NA,SSW,33,SE,SSW,11,22,70,31,1031.8,1028.1,NA,NA,10.6,19.3,No,No
6/2/2017,Newcastle,8.1,18.7,0,NA,NA,NA,NA,SSW,NA,19,NA,60,NA,NA,NA,0,NA,13.6,NA,No,Yes
6/2/2017,NorahHead,9.9,17.1,0,NA,NA,S,50,WSW,SW,13,26,62,64,1032.1,1030.1,NA,NA,12.8,16.1,No,Yes
6/2/2017,NorfolkIsland,16.6,20.1,2.2,NA,NA,SW,63,SW,SW,37,39,59,58,1014.2,1012.1,8,8,18.3,18.7,Yes,No
6/2/2017,Penrith,4.9,18.8,0,NA,NA,SSE,33,NA,SSW,0,11,71,46,NA,NA,NA,NA,11.2,18.3,No,No
6/2/2017,Richmond,1.6,18.2,0,NA,NA,S,30,NA,SSW,0,11,84,48,1033.4,1030.8,NA,7,8.4,17.1,No,No
6/2/2017,Sydney,8.5,18.1,0,3.2,4.8,SSW,41,W,SSW,24,20,61,50,1032.7,1030.8,1,4,10.7,16.4,No,No
6/2/2017,SydneyAirport,8.2,16.6,0,3.2,4.8,SSW,50,WNW,SSW,15,33,58,61,1032.6,1030.7,1,4,13.3,16.1,No,No
6/2/2017,WaggaWagga,-2.2,14.3,0,NA,NA,WSW,20,E,W,7,7,85,39,1036.1,1033,NA,NA,3.7,13.9,No,No
6/2/2017,Williamtown,6.7,18.3,0,NA,NA,SSW,43,WNW,SSW,17,28,65,55,1032,1029.9,NA,8,11.8,16.7,No,Yes
6/2/2017,Wollongong,11.2,17.1,NA,NA,NA,SW,46,SW,S,20,30,52,53,1032.7,1031,8,7,14.3,16.1,NA,NA
6/2/2017,Canberra,-5.1,12.9,0,NA,NA,SSW,35,NA,SSE,0,17,86,48,1035.9,1033.1,NA,NA,2.7,12,No,No
6/2/2017,Tuggeranong,-3.9,12.3,0,NA,NA,SSE,31,NW,SSE,7,19,78,49,1035.7,1033,NA,NA,3.9,11.5,No,No
6/2/2017,MountGinini,-1.8,5.4,0,NA,NA,S,44,SSW,NA,9,0,39,75,NA,NA,NA,NA,2.3,3.1,No,No
6/2/2017,Ballarat,-2.3,11.6,0.2,NA,NA,SE,33,NA,SE,0,17,100,61,1037.9,1035.5,1,6,3.7,10.5,No,No
6/2/2017,Bendigo,-0.4,14.5,0,NA,NA,SSE,20,SSW,SSE,6,13,97,57,1036.9,1034.4,NA,5,6.1,12.8,No,No
6/2/2017,Sale,9.4,14.3,0,NA,NA,NA,NA,WNW,W,13,15,76,69,1036.3,1034.1,8,8,10.9,13.8,No,No
6/2/2017,MelbourneAirport,5,14.4,0,1.4,2.6,S,30,W,S,11,13,70,52,1037.5,1034.9,6,7,8.4,13.7,No,No
6/2/2017,Melbourne,8,14.7,0,1.4,2.6,SSW,20,W,SSW,4,9,64,69,1037.2,1034.9,6,7,10.6,13.3,No,No
6/2/2017,Mildura,-1.4,14.6,0,1,8.7,ESE,19,S,E,7,7,96,49,1037.7,1034.3,0,NA,2.4,14.1,No,No
6/2/2017,Nhil,-0.1,13.2,0,NA,NA,ENE,20,NA,ENE,0,9,96,54,1037.6,1035.2,NA,NA,3.4,12.6,No,No
6/2/2017,Portland,2.5,13.7,0,NA,NA,W,22,NNW,W,9,15,85,65,1037.6,1035.6,NA,NA,8.2,12.9,No,No
6/2/2017,Watsonia,6.9,14.4,0,1.4,2.6,WSW,22,S,WSW,2,13,95,64,1037.3,1034.8,6,7,7.8,13.7,No,No
6/2/2017,Dartmoor,-0.1,13.3,0.2,NA,NA,NNW,19,ENE,NNW,2,7,98,64,1038.1,1035.6,NA,NA,2.4,12.9,No,No
6/2/2017,Brisbane,11.2,22.8,0,4,9.9,WSW,22,SW,S,9,7,53,39,1029.1,1025.1,1,1,16.3,22.1,No,No
6/2/2017,Cairns,20.5,25.2,0,NA,NA,SSE,59,SSE,SSE,33,30,71,72,1019.6,1017.7,NA,8,22.7,23.5,No,No
6/2/2017,GoldCoast,13,21.9,0,NA,NA,S,48,S,SSE,30,31,50,48,1028.5,1025.3,NA,NA,17.8,20.6,No,No
6/2/2017,Townsville,17.1,26,0,NA,NA,ESE,41,SSW,SE,20,20,57,53,1022.9,1019.6,8,5,20.7,24.7,No,No
6/2/2017,Adelaide,2.5,17.2,0,NA,NA,NNE,20,NW,NA,2,0,70,40,1037,1033.9,NA,NA,8.6,17,No,No
6/2/2017,MountGambier,0.1,13.6,NA,NA,NA,N,19,NE,NNE,9,11,92,68,1038.3,1035.7,NA,8,6.3,11.4,NA,No
6/2/2017,Nuriootpa,-0.5,14.3,0,2.4,9.5,NE,28,ENE,ENE,13,11,72,45,1036.9,1033.7,0,NA,7.6,14.1,No,No
6/2/2017,Woomera,2.7,17.8,0,1,NA,SSE,20,E,WSW,11,7,56,24,1035.5,1032.4,0,NA,8.5,17.2,No,No
6/2/2017,Albany,11.2,22.5,0,NA,NA,NA,NA,SW,NA,2,NA,97,NA,1024.1,1021.8,3,NA,12.2,NA,No,Yes
6/2/2017,Witchcliffe,11,21.2,0.6,NA,NA,NW,31,NNW,NW,9,15,100,71,1023.7,1022.4,NA,NA,16,19.7,No,Yes
6/2/2017,PearceRAAF,6.3,25.1,0,NA,8.1,W,31,NW,WNW,2,19,94,53,1025.2,1023,NA,8,14,23.6,No,No
6/2/2017,PerthAirport,8.3,24.2,0,2.2,8.1,W,30,NNE,WNW,11,20,78,57,1025,1023.1,1,3,14.7,22.5,No,No
6/2/2017,Perth,8.7,24.2,0,2.2,8.1,NW,22,S,WNW,9,9,89,67,1025.2,1023.1,1,3,14,22.3,No,No
6/2/2017,SalmonGums,4.8,25.4,0,NA,NA,NNW,19,WNW,WNW,7,9,69,31,NA,NA,NA,NA,15.8,24.8,No,No
6/2/2017,Walpole,12.8,21.7,0,NA,NA,NW,31,NNW,NW,6,17,76,64,1022.8,1021.1,NA,NA,17.4,20.4,No,Yes
6/2/2017,Hobart,7.3,15.6,0,0.8,5.6,NW,48,NNE,NNW,6,26,78,54,1032.3,1030.4,3,2,10.9,14.5,No,No
6/2/2017,Launceston,0.1,15.8,0,NA,NA,NW,13,NW,N,2,7,98,61,NA,NA,NA,3,3.5,15.2,No,No
6/2/2017,AliceSprings,-2.5,17.3,0,NA,NA,ESE,37,SW,SSE,4,26,44,22,1029.9,1026.4,NA,NA,6.1,16.4,No,No
6/2/2017,Darwin,21.6,32,0,9.6,10.7,ESE,43,SE,E,24,30,34,33,1014.9,1011.9,7,3,24.4,31.2,No,No
6/2/2017,Katherine,16.6,30,0,8,NA,SE,44,SE,SE,20,20,38,NA,1017.8,1014.2,3,NA,23,NA,No,No
6/2/2017,Uluru,1.5,19.2,0,NA,NA,E,37,ESE,ESE,17,22,45,18,1030.7,1026.7,NA,NA,6.8,17.6,No,No
6/3/2017,Albury,-0.5,15.3,0,NA,NA,E,13,NA,E,0,9,90,50,1034.5,1031,NA,NA,4.6,14.2,No,No
6/3/2017,BadgerysCreek,8.5,17.9,0,NA,NA,S,26,WSW,SW,13,15,64,61,1031.8,1028.9,NA,NA,13.2,16.9,No,No
6/3/2017,Cobar,-0.5,18.2,0,NA,NA,SSE,19,SSE,SE,7,9,68,28,1032.1,1028.3,NA,NA,7.3,17.4,No,No
6/3/2017,CoffsHarbour,13.1,21.1,0,NA,NA,SW,41,SW,SSW,24,28,67,59,1027.9,1025.4,3,2,17.5,19.5,No,No
6/3/2017,Moree,2.4,20.5,0,NA,NA,S,30,E,SSW,11,17,71,42,1029.5,1025.6,NA,NA,10.9,19.9,No,No
6/3/2017,Newcastle,11.4,18,2.6,NA,NA,NA,NA,SW,NA,9,NA,73,NA,NA,NA,7,NA,14.5,NA,Yes,Yes
6/3/2017,NorahHead,12.3,17.2,3.8,NA,NA,S,54,SW,SSW,19,31,77,88,1030.2,1027.8,NA,NA,14.4,16.2,Yes,Yes
6/3/2017,NorfolkIsland,16.2,19.8,0,NA,NA,SW,48,WSW,SW,24,31,65,55,1012.6,1010.5,2,NA,18.9,18.5,No,No
6/3/2017,Penrith,10.2,18.9,0,NA,NA,SSW,28,SSW,SE,6,6,60,65,NA,NA,NA,NA,14.2,16.2,No,No
6/3/2017,Richmond,6.9,18.6,0,NA,NA,S,28,SSW,SSW,4,11,69,68,1031.8,1028.9,5,8,12.6,16.5,No,No
6/3/2017,Sydney,10.7,17.4,0,3.4,2.1,S,41,W,S,20,22,64,66,1031.1,1028.8,4,7,13.4,16.4,No,Yes
6/3/2017,SydneyAirport,11,17,0,3.4,2.1,S,50,WNW,SSW,13,33,65,76,1031,1028.7,4,7,14.6,16,No,Yes
6/3/2017,WaggaWagga,-1.2,15.6,0,NA,NA,E,15,E,S,11,9,81,36,1033.9,1030.3,NA,NA,5.1,15,No,No
6/3/2017,Williamtown,11.1,16.6,3.8,NA,NA,S,35,WNW,SW,15,17,83,89,1030,1027.5,8,8,13.1,15.4,Yes,Yes
6/3/2017,Wollongong,12.4,17.1,NA,NA,NA,SSW,39,SW,SSW,22,30,62,66,1031.5,1029.2,NA,8,15.1,16.2,NA,NA
6/3/2017,Canberra,-4.2,15.4,0,NA,NA,W,19,NA,NNW,0,13,82,51,1033.9,1030.6,NA,1,5.4,14.5,No,No
6/3/2017,Tuggeranong,-2,14.9,0,NA,NA,SSW,22,NNW,NA,2,0,75,52,1033.6,1030.3,NA,NA,8.1,14,No,No
6/3/2017,MountGinini,-2.2,6.3,0,NA,NA,ESE,33,E,N,9,4,94,93,NA,NA,NA,NA,1.4,4.2,No,No
6/3/2017,Ballarat,-0.8,13.4,0,NA,NA,SE,17,E,ENE,2,9,100,65,1034.5,1031.6,NA,6,6.9,12.2,No,No
6/3/2017,Bendigo,1.3,13.6,0,NA,NA,ESE,20,SSE,ESE,7,13,98,56,1033.9,1030.8,NA,NA,7.8,13,No,No
6/3/2017,Sale,8.2,15.8,0,NA,NA,NA,NA,WNW,NW,9,13,76,52,1034,1030.7,NA,NA,9.9,15.5,No,No
6/3/2017,MelbourneAirport,7.3,14.2,0,1.8,1.7,N,19,N,S,9,9,79,65,1034.3,1031.4,7,6,9.8,13.6,No,No
6/3/2017,Melbourne,9.9,14.3,0,1.8,1.7,SSW,19,N,SSW,6,11,76,73,1034.1,1031.3,7,6,10.8,13.1,No,No
6/3/2017,Mildura,-1.5,16.2,0,1.8,NA,SE,15,NA,SE,0,6,99,47,1034.6,1031,0,NA,3.7,15.3,No,No
6/3/2017,Nhil,-0.6,14.6,0.2,NA,NA,NNW,20,E,NNW,7,6,96,52,1034.7,1031.2,NA,NA,4.5,14.3,No,No
6/3/2017,Portland,0.2,13.8,0,NA,NA,NNW,28,N,NW,9,15,93,59,1034.5,1031,NA,NA,4.8,13.3,No,No
6/3/2017,Watsonia,6.5,15.1,0,1.8,1.7,SSW,15,ENE,SSW,6,6,100,71,1034.3,1031.3,7,6,7.9,13.3,No,No
6/3/2017,Dartmoor,-1.8,13.9,0,NA,NA,N,20,NA,NNW,0,9,98,61,1034.6,1030.9,NA,NA,1.3,13.5,No,No
6/3/2017,Brisbane,10.7,23.5,0,4.6,9.3,WSW,20,WSW,SW,7,7,58,45,1026.5,1022.8,1,1,16.7,22.8,No,No
6/3/2017,Cairns,20.2,25.1,0,NA,NA,SSE,50,S,S,22,20,83,75,1019.9,1017.2,8,8,21.2,23.4,No,No
6/3/2017,GoldCoast,12.7,22.5,0,NA,NA,S,48,S,SSE,24,33,55,49,1025.9,1023.1,NA,NA,18.9,21.2,No,No
6/3/2017,Townsville,19.2,26.1,0,NA,NA,SE,37,S,SE,17,15,58,48,1022.1,1018.8,8,7,20.9,25.6,No,No
6/3/2017,Adelaide,2.6,18.1,0,NA,NA,N,17,NA,SW,0,11,70,47,1033.9,1030.3,NA,NA,8.8,16.6,No,No
6/3/2017,MountGambier,-2.1,13.6,0,NA,NA,NNW,26,NNE,NNW,6,11,98,60,1034.7,1031,NA,NA,5,13,No,No
6/3/2017,Nuriootpa,-0.7,17.4,0.2,2.8,9.3,NNW,19,NE,N,7,9,69,33,1033.9,1030,1,NA,8.4,16.9,No,No
6/3/2017,Woomera,2.3,18.9,0,3,NA,N,20,ENE,NA,11,0,54,19,1032.4,1029.2,0,NA,9.1,18.5,No,No
6/3/2017,Albany,12.2,17.2,4.4,NA,NA,NA,NA,NA,NA,0,NA,96,NA,1027.4,1028.2,7,NA,15.6,NA,Yes,No
6/3/2017,Witchcliffe,14.3,18.8,11.2,NA,NA,SSE,28,NA,SSE,0,17,100,63,1028.1,1027.7,NA,NA,15.5,17.3,Yes,No
6/3/2017,PearceRAAF,6.6,23.1,0,NA,7.7,S,20,W,S,6,13,92,63,1027.9,1025.3,NA,6,15.1,21.9,No,No
6/3/2017,PerthAirport,9.1,23.1,0,1.4,7.7,SSW,28,N,S,13,9,86,57,1027.8,1025.3,5,7,14.7,22.9,No,No
6/3/2017,Perth,10.3,22.7,0,1.4,7.7,SW,20,NE,SSW,6,7,96,62,1027.8,1025.5,5,7,13.6,22.1,No,No
6/3/2017,SalmonGums,4.8,22.9,0,NA,NA,S,33,W,SSW,6,15,63,43,NA,NA,NA,NA,16.5,22.3,No,No
6/3/2017,Walpole,14.7,18,6.8,NA,NA,WSW,22,NA,S,0,2,100,61,1027.2,1027.7,NA,NA,15.7,16.3,Yes,No
6/3/2017,Hobart,8.2,17.1,0,1.6,8,ESE,22,WSW,ESE,4,7,73,57,1031.1,1028.7,6,1,11.4,15.5,No,No
6/3/2017,Launceston,1.4,17.5,0,NA,NA,E,13,N,SSE,2,4,97,55,NA,NA,7,NA,5,16.3,No,No
6/3/2017,AliceSprings,-1.2,19.6,0,NA,NA,E,37,WNW,ESE,7,17,42,22,1028.6,1024.2,NA,NA,7.2,19.1,No,No
6/3/2017,Darwin,22.7,31.6,0,7,7.4,ESE,43,SE,ESE,19,19,42,37,1015.5,1011.4,7,7,24,30.9,No,No
6/3/2017,Katherine,18.2,31.5,0,6.8,NA,ESE,35,SE,E,20,17,29,NA,1017.5,1013.7,2,NA,23,NA,No,No
6/3/2017,Uluru,3.8,19.8,0,NA,NA,ENE,39,ESE,E,19,17,42,22,1028.7,1024.1,NA,NA,8.6,18.9,No,No
6/4/2017,Albury,-0.9,14.5,0,NA,NA,WSW,17,NA,W,0,9,95,58,1030,1026,NA,NA,3.9,14.1,No,No
6/4/2017,BadgerysCreek,7.2,19.6,0,NA,NA,SW,17,SW,NW,7,2,88,43,1028.6,1024.2,NA,NA,11.8,19.1,No,No
6/4/2017,Cobar,2.9,17.7,0,NA,NA,S,20,SSW,S,6,9,67,29,1028.9,1025.1,NA,NA,8.4,17.1,No,No
6/4/2017,CoffsHarbour,11.7,20.3,0,NA,NA,S,39,SW,S,17,17,66,62,1026.2,1022.9,1,NA,16.8,19,No,No
6/4/2017,Moree,6,20.6,0,NA,NA,ESE,30,E,SSW,13,9,75,41,1026.9,1022.8,NA,NA,13.2,19.9,No,No
6/4/2017,Newcastle,11,19.2,3.8,NA,NA,NA,NA,NA,NA,0,NA,87,NA,NA,NA,6,NA,13.5,NA,Yes,No
6/4/2017,NorahHead,11.9,18,2.8,NA,NA,S,33,SW,S,11,22,86,76,1027.6,1024.2,NA,NA,14.9,16.7,Yes,No
6/4/2017,NorfolkIsland,16.1,20.2,0,NA,NA,S,41,SSE,SSE,17,15,63,57,1016.3,1015.2,NA,1,18.7,19,No,Yes
6/4/2017,Penrith,8.3,20,0,NA,NA,NNE,13,NA,NNW,0,6,77,53,NA,NA,NA,NA,13.6,18.9,No,No
6/4/2017,Richmond,8,20,0,NA,NA,ESE,17,NNE,SSE,2,11,94,51,1028.8,1024.1,6,8,11.5,18.9,No,No
6/4/2017,Sydney,10.5,19.7,1.4,0.6,6.8,W,28,W,SSE,20,17,77,57,1028.3,1024.5,1,2,12.2,19,Yes,No
6/4/2017,SydneyAirport,10.4,17.8,2.2,0.6,6.8,SSW,33,NW,SSE,13,17,72,75,1028,1024.5,1,2,15.1,16.5,Yes,No
6/4/2017,WaggaWagga,-1.2,15,0,NA,NA,W,19,E,SW,9,6,79,50,1029.3,1025.6,NA,5,6,14.8,No,No
6/4/2017,Williamtown,11,18.5,23.6,NA,NA,S,28,WNW,S,13,19,91,65,1027.6,1024.1,7,NA,13.4,17.8,Yes,No
6/4/2017,Wollongong,12.9,17.6,NA,NA,NA,S,28,SSW,SSE,15,13,69,67,1028.2,1024.6,4,6,15.9,16.5,NA,NA
6/4/2017,Canberra,-3.3,13.9,0.2,NA,NA,NNW,20,N,NW,4,13,99,50,1030.1,1025.6,8,NA,1.2,13.3,No,No
6/4/2017,Tuggeranong,-1.2,14.2,0.2,NA,NA,NE,22,NA,NNW,0,11,89,53,1029.9,1025.3,NA,NA,4.4,13.6,No,No
6/4/2017,MountGinini,-0.9,5.3,0,NA,NA,NW,24,WNW,W,11,7,98,85,NA,NA,NA,NA,1.4,4.7,No,No
6/4/2017,Ballarat,-2.7,11.7,0,NA,NA,WSW,20,SE,WNW,7,9,100,53,1029.9,1026.7,NA,NA,3.1,11.4,No,No
6/4/2017,Bendigo,-0.9,13.5,0.2,NA,NA,W,20,NA,WNW,0,11,98,53,1029.6,1026.3,NA,NA,4.4,13.2,No,No
6/4/2017,Sale,3.2,15.4,0,NA,NA,NA,NA,WNW,W,11,13,98,55,1029.7,1025.7,5,NA,5.6,14.9,No,No
6/4/2017,MelbourneAirport,3.1,14.9,0.2,0.8,9.1,N,26,N,WSW,17,2,86,49,1029.7,1026.3,1,1,6,14.4,No,No
6/4/2017,Melbourne,4.4,15.8,0,0.8,9.1,NE,13,NE,NE,9,2,100,53,1029.8,1026,1,1,5.7,15.5,No,No
6/4/2017,Mildura,-1.5,16.3,0,NA,5.6,NW,19,NA,S,0,6,99,43,1030.7,1027.2,NA,NA,3,15.6,No,No
6/4/2017,Nhil,-0.8,15,0,NA,NA,NW,19,NA,NW,0,9,99,49,1030.1,1026.7,NA,NA,1.1,14.5,No,No
6/4/2017,Portland,2.1,14.9,0.2,NA,NA,NNW,24,N,WNW,17,17,91,74,1028.9,1025.8,6,8,5,14.1,No,Yes
6/4/2017,Watsonia,3,14.1,0,0.8,9.1,ENE,13,ENE,SSE,7,4,100,65,1029.7,1026.3,1,1,5.6,13.8,No,No
6/4/2017,Dartmoor,-1.8,13.5,0,NA,NA,NNW,19,NNE,NNW,2,7,98,82,1029.4,1026.2,NA,NA,2,13.2,No,No
6/4/2017,Brisbane,11.8,23.8,0,4,8.6,S,17,SW,SSE,7,6,63,45,1025,1021.1,1,2,17.2,23.2,No,No
6/4/2017,Cairns,20.1,26.5,0.4,NA,NA,SE,57,SSE,SSE,26,28,67,61,1019.2,1016.3,NA,8,23,25.3,No,Yes
6/4/2017,GoldCoast,14.1,22.7,0,NA,NA,SSE,44,S,SSE,24,30,59,52,1024.4,1021.3,NA,NA,18.7,21.3,No,No
6/4/2017,Townsville,14.9,25.8,0,NA,NA,ENE,33,SSE,ENE,13,24,45,52,1021.2,1017.3,NA,NA,21.7,24.7,No,No
6/4/2017,Adelaide,1.7,16.3,0,NA,NA,W,19,NA,WSW,0,6,75,62,1030.8,1027.7,NA,NA,7.3,14.6,No,No
6/4/2017,MountGambier,1.2,14,0.2,NA,NA,N,30,N,NNW,11,13,89,88,1029.2,1026.3,NA,8,6.9,12.5,No,No
6/4/2017,Nuriootpa,-3.5,15.5,0,1.6,8.1,SW,20,NA,W,0,13,73,32,1030.3,1027.2,2,NA,4.9,15,No,No
6/4/2017,Woomera,2.1,18.6,0,2.6,NA,SW,26,S,SSW,6,13,52,25,1030.3,1027.2,5,NA,7.9,17.7,No,No
6/4/2017,Albany,10.4,17.5,0,NA,NA,NA,NA,SW,NA,4,NA,NA,NA,1031.1,1027.9,7,NA,12.5,NA,No,No
6/4/2017,Witchcliffe,4.9,18,0.2,NA,NA,SE,22,NA,ESE,0,11,99,61,1031.1,1028.1,NA,NA,9.2,17.3,No,No
6/4/2017,PearceRAAF,13.4,23.3,0,NA,9.1,ESE,30,SE,SSW,13,17,79,52,1029.3,1025.6,NA,NA,16.8,22.8,No,No
6/4/2017,PerthAirport,12.8,22.6,0,1.8,9.1,ENE,31,S,SSW,9,13,77,52,1029.6,1025.8,1,1,16.3,22.5,No,No
6/4/2017,Perth,12.1,22.2,0,1.8,9.1,SSE,22,SSE,S,9,9,84,57,1029.7,1025.9,1,1,15.5,21.8,No,No
6/4/2017,SalmonGums,12.5,20.4,0,NA,NA,SE,19,E,ESE,9,6,90,55,NA,NA,NA,NA,14.5,19.5,No,No
6/4/2017,Walpole,7.1,19.5,0,NA,NA,S,20,NA,NA,0,0,100,72,1030.7,1027.6,NA,NA,10.2,17,No,No
6/4/2017,Hobart,9.1,13.3,0,2,2.8,NNW,31,NNW,W,15,6,73,65,1025.1,1021.4,6,7,10.8,13,No,No
6/4/2017,Launceston,2.7,14.3,0,NA,NA,NNW,26,NA,NNW,0,13,97,71,NA,NA,8,6,5.5,13.1,No,Yes
6/4/2017,AliceSprings,0,20.9,0,NA,NA,ESE,39,W,ESE,9,19,39,21,1026.4,1021.9,NA,NA,9.4,20.1,No,No
6/4/2017,Darwin,22.4,31.4,0,6.6,8.3,E,43,ESE,E,24,17,59,40,1013.9,1010.4,6,7,25.8,30.8,No,No
6/4/2017,Katherine,16.8,31.6,0,9,NA,E,46,ESE,ESE,17,15,73,NA,1015.5,1011.9,6,NA,23.2,NA,No,No
6/4/2017,Uluru,4.5,18.8,0,NA,NA,E,31,ESE,E,13,15,42,26,1026.9,1022.4,NA,NA,9.5,18.6,No,No
6/5/2017,Albury,1.2,12.5,0.2,NA,NA,W,20,SE,W,4,15,100,71,1027.3,1024.4,8,7,3.6,11.6,No,Yes
6/5/2017,BadgerysCreek,4.9,19.1,0,NA,NA,N,13,NA,NNE,0,4,98,50,1025.4,1021.4,NA,NA,10.2,17.5,No,No
6/5/2017,Cobar,1.1,15.8,0,NA,NA,S,26,S,SW,9,15,80,37,1027.2,1024.7,4,NA,6,15.3,No,No
6/5/2017,CoffsHarbour,8.7,20.2,0,NA,NA,SW,26,WSW,SE,11,13,74,58,1024.4,1021.2,NA,NA,16.3,18.9,No,No
6/5/2017,Moree,4.9,19.2,0,NA,NA,SW,28,ENE,WSW,9,15,77,43,1025.4,1022.4,NA,1,12.2,18.6,No,No
